text	classify
جن کو دنیا میں نہیں ان ﷺ کی شفاعت پر یقیں حشر میں اُن کو جہنم سے بچا سکتا ہے کون 💖 صَلَّى اللَّهُ عَلَيْهِ وآله وَسَلَّم 💖	0.0
یہ رقصِ شامِ غم ھے اور مَیں ھوں محبت محترم ھے ، اور مَیں ھوں پہاڑوں پر پرندے جاگتے ھیں دُعائے صُبحدم ھے ، اور مَیں ھوں♥️	0.0
اے دل ہے مشکل جینا یہاں،، زرا ہٹ کے زرا بچ کے یہ ہے بمبے میری جاں 😊	0.0
کیا مطلب آپکے گھر میں چارجر کے پیچھے جنگ نہیں ہوتی ۔😐	0.0
یہ آئندہ پیمرا کا چیرمین یا وزیراطلات کا امیدوار ہے 😂	1.0
`` کیا پدی اور کیا پدی کا شوربہ۔۔۔۔۔ خاندانی غلام۔۔۔۔ تارڑ 👎	0.0
کیتھے کون بلا رہا ہے 😂	0.0
 اچھا ہوا میں میں شادی نہیں کی	0.0
مارخورز سنو تم لوٹ آؤ نا میں قسم سے یہ نہیں کہوں گا جتھے دی کھوتی اُتھے آ کھلوتی؟😂😂😂😍😂	0.0
اج دے زمانے دی ماں 😂😂🏃🏃🏃🏃	0.0
تھوڑا سا فنس کو جواب دے دیا کریں 🙏🙏	0.0
بریکنگ موٹر وے کیس کے مرکزی ملزم عابد علی نے شرمناک واقعے کا نوٹس لے لیا۔ ملزم عابد علی موٹر وے واقعے کی خود شفّاف اور غیر جانبدار تحقیقات کریں گے	0.0
کیا کہنے سندھ پولیس نے تو کمال کردیا۔ ایسی چنگاری بھی یارب، اپنی خاکستر میں تھی 	1.0
حکومت ختم کرنے کا 1 ہی طریقہ ہے پنسل  سے حکومت لکهو  اور ربڑ  سے مٹا دو باقی کچھ بھی کرنا آپکے بس کی بات نہیں 	1.0
اشا تو بھی ساتھ ہی گم🤨 مین ابھی سونے لگی کل کالج دفع ہونا ا کر پوچھوں گی😡	0.0
ہاہاہا بہت آعلیٰ بات کی 	0.0
جج آخری خواہش بتاو؟ مجرم کوئی غیرت مند پی ٹی آئی والا دیکھنا چاہتا ہوں🙄 جج بہت چالاک ہو ساری زندگی جینا چاہتے ھو 😂	1.0
میں کبھی کسی کو bully نہی کرتا میں تو حقیقت سامنے رکھتا ہوں اور کوئ ٹویٹ جس میں بلا وجہ کسی کو گالی دی ہو یا جھوٹا الزام لگایا ہو دکھا دیں، اب آپ کے کسی ٹویٹ پر ری ٹویٹ نہیں ہوتا 😂	1.0
😂🤣😂 کی خیال اے جے عمران خاں وی رکھ لووے تے۔۔۔😁	0.0
سارے نبیوں کے عہدے بڑے ہیں لیکن خاتم_النبیین_محمدﷺ کا منصب جُدا ہے ❣️ 💫اسلام علیکم 💫 فرمانِ مصطفٰی صلی اللہ علیہ وآلہ وسلم ہے '' بے شک زمین میں اللہ تعالٰی کے کچھ سیاح فرشتے ہیں جو میری امت کا سلام مجھ تک پہنچاتے ہیں '' ۔ مسند امام احمد ج4 رقم الحدیث4210 HH	0.0
کاکا جب تم نے عدت پوری نہیں ہونے دی تو عوام کیسے مدت پوری ہونے دے گی 😴	1.0
سب میری بیٹیوں جیسی ہے 🙄😂😂😂😂😂	0.0
 میں شہر بھر میں ایک ہی اذیت پسند ہوں اگر چاہیے دعا تو میرا دل دکھائیے 	0.0
اہو 😏😏	0.0
 سب سے اعلی سٹینڈرڈ کی زندگی وہ گزارتے ہیں جو سیرتِ نبوی صلی اللہ علیہ وآلہ وسلم کو فالو کرتے ہیں ۔۔۔ ❤️ میرانبیﷺ پیا…	0.0
جن لوگ محض ایک کیڑا نہی پال سکتے، وہ بھی چار جانو کو پالنے کے دعوے کر رہے پھرتے ہیں 😂	1.0
 😜🤣🤣🤣🤣 اے کوئ کلاس دا پیپر نی کہ جیڑا لمبا کر لکھو تے زیادہ نمبر لھبنے نے	0.0
لب و لہجہ الفاظ کا چناؤ بھی نوٹس کیا جائے گا ویسے نائلہ اپ کیوں cv دے رہی ہیں۔ 😂	0.0
نہیں، ، ،، لیکن تم نے ایسے پوچھا تو ٹھنڈ پڑ گئی 😊	0.0
 KhanTheOneManArmy پہلا جلسہ نواز شریف غائب دوسرا جلسہ بلاول زرداری غائب آخری جلسہ فضل الرحمان اکیلا 	1.0
اس ٹویٹ نو میں کوشش کر ریاں کہ غیر سیاسی رہے ۔اس لی کھل کے کمینٹ نہیں کر ریا میں 	1.0
آمین۔۔ جزاک اللہ خیر🌷 اللہ پاک آپ کو بھی دونوں جہانوں کی کامیابی عطا فرمائیں__سدا شاد و آباد رہیں__ آمین 🌷🍃🌷	0.0
زندگی کو اتنی سستی نہ بناؤ💫🥀 کہ دو ٹکے کے لوگ کھیل کر چلے جائیں	1.0
جو پیڑوں کی نہیں دیکھ سکتی تو یہ کیسے ممکن کہ وہ انسانوں کی دیکھ سکے 😢	1.0
شکریہ محبتوں کا بردار 🌹	0.0
مریم نواز قوم کی بیٹی ہیں،پوری قوم شرمندہ ہے، مریم اورنگزیب اس پر شرمندہ ہونا ہی بنتا ہے ویسے 😕😕 مارخورز	1.0
جناب ویڈیو بھی لگائیں 😄😂 موبائل اسمبلی اور گارمنٹس فیکٹری میں جاتے لوگوں کے تاثرات عوام تک پہنچانا ضروری ہے...	1.0
میں جواب تے دس دیاں گا پر ڈنر نہیں کراں گا🙏😥 چاچا ڈنر دا نال ڈنر رول وی پھڑا دیندا🙏 🤣😂🤣😂	0.0
وہ ادھر ہمارے پاس ہے لاہور میں۔۔عثمان بزدارسے سیکھنے آیا تھا کہ اتنی بے عزتی کے باوجود ڈھیٹ ہونے کی ایکٹنگ کیسے کرنا ہے	1.0
سندھ پولیس کا اپنے ادارے کے وقار کے لیے احتجاج کا بہترین انداز ... 👏👏 StateAboveStateRejected	0.0
پہلے اچھی طرح پڑھو، انگریزی میں سمجھوں یا پھر گوگل سے مدد لو یاد ہے نہ سپریم کورٹ کے پہلے فیصلے پر مٹھائی بانٹ کر جو شرمندگی اٹھانی پڑی تھی 😛🙄🤐 ،	1.0
اس کالم کی تعریف کرنےکاBدل نہیں کررہاکیونکہ ایسی مہروجیسی معصوم پریوں اوراس ملک کےہرغریبکوجن لوگوں نےنوچاہےاسکی آوازبھی آپ لوگ بنےہوکالمزمیں مرسیےغریب کےپڑھتےلکھتےہوشوزمیں انہی کومسیحابناتےہوجنہوں نےاس قوم کونوچ کھایابجائےمہروجیسی بچیوں اورعوام کےمجرموں کوتختہ دارپرپہنچاؤمعذرت🙏	0.0
جب قائداعظم کے مزار پر فوجی دستے بینڈ بجاتے ہے زور سے پیر مارتے ہیں قائد اعظم سوچتے ہونگے مارشلاءلگ گیاہے مجھےگرفتار کرنے آئے ہیں 	1.0
🌼🍃 اَللّہُــمَّ 🌼🍃 صـَلَّ 🌼🍃 عَلــی 🌼🍃 مُحـَمَّــدٍ 🌼🍃 وَآلِ 🌼🍃 مُحـَمــَّد 🌼🍃 وَ؏َـجِّلْ 🌼🍃 فـَرَجَہــُمْ	0.0
 دوسروں کی بیویاں دیکھ کر جلنے سے بہتر یے اپنی بیویوں پر خرچہ کریں انہیں پارلر لے کر جائیں🙊🙊🤣 مارخورز	1.0
راجہ صاحب کی بات ہمیشہ ہی سچ ہوتی ہے وہ جو کہ رہے ہوتے ہیں بس وہ اس کےالٹ ہوتی ہے۔ اب یہ بات آپکو سمجھ نہیں آتی تو اس میں قصور راجہ صاحب کا تو نہیں😜😜	1.0
پاکستانیوں والوں کو بھی بہت تکلیف ہوا ہے 😂😂😂	1.0
احمد بھائی کے 1000 فالوئرز مکمل کرنے میں مدد کریں فالو کریں آپ کو فالوبیک دینگے ❤️	0.0
اوو لڑکی پھوپھو سخت ناراض😈	0.0
 یہ کتا کم از کم حامد میر سے زیادہ محنتی ہے جو خبر کیلئے محنت کر رہا ہے بجائے تکے مارنے کے	1.0
سب تنظیم سازیوں میں مصروف ہیں😂	1.0
آپ کو اٹھکیلیاں سوجھی ہیں اُدھر جرنیل صاب انگاروں پہ لوٹ رہے ہیں۔ کچھ تو خیال کریں اپنے جاٹ کی عزت کا۔ 😂😂😂	1.0
کیڑا تھا یا شیخ 😅😅😅	0.0
 وزیراعظم کیپٹن صفدر وزیراعظم کیپٹن صفدر وزیراعظم کیپٹن صفدر 😂😂😂	1.0
سندھ والوں نے غلط بس کو ہاتھ دے دیا ہے اب سب سچ سچ بتانا پڑے گا اب سیٹی بجے گی اسٹیج سجے گا اور تالی بجے اب کھیل جمے گا 💪	1.0
👌👌👌👌👌👌 پڑوس کو سوچنے سے فرصت ملی تو سوچیں گے آخری لاہن درست کرو پڑوسن 😂😝	1.0
اگر کسی کو چاہو تو اس طرح چاہو وہ زندہ تو رہے مگر صرف تمہارے لئے محفلسخن 	0.0
احمد فراز کی مزاحمتی شاعری اور شبلی فراز کی قصیدہ نگاری سے مجھے نیوٹن کے قانون عمل برابر ردِ عمل پر یقین ہو گیا ہے 🥴🤪😜😂	0.0
کس کس کو وڈے حاجی صاحب کے پاکستان کے خلاف ووٹ دینے پر کوئی حریانی نہیں ہوئی ہاتھ کھڑا کرے اور ہماری بیعت کرنے کیلئے لائن میں لگ جائے 😉	1.0
"مکس اچار خراب ہونے والا ہے، 
کیونکہ کسی نے سرسوں کے تیل کی جگہ غلطی سے ڈیزل
ڈال دیا ہے.... 
#sarcastic
#SindhPolice #PDM 😁😁"	1.0
یعنی یعنی ؟؟؟ ابھی بھی مرغی اپنے گھر نہیں پڑوسی کے گھر انڈے دینے کا ارادہ رکھتی ہے؟🐔🐔🐔🤭🤭	0.0
مجھے بھی دو 😍😍	0.0
 بے شرم حکومت کو شرم آنا چاہیئے چلغوزے 2500 روپے کلو میٹر ہو گئے ہیں بلاول بھٹو 😜😂🤣 نااہل_حکومت_چوراپوزیشن	1.0
نظر نہ لگاؤ فہد بھائی 😂🤣 کم ہی دیکھی جاتی ہے ایسی مُحبت بھابھی و نند میں	0.0
Personal Swal کبھی کسی کو آپ نے کاغز پر نمبر لکھ کے دیا ہھے😘😉😎😂🙈🙉	0.0
یہ میرے متعلق لکھا ہے؟😷	0.0
یہ کوی #Sarcasm نہیں 😐 https://t.co/ONs2UPfqUK	1.0
بالکل صحیح کہا بلکہ یہ اپنے گھر والوں کے لیے بھی کھانا چوری کرکے لے جاتے تھے 😀	1.0
نہی یہ کتے کے بچے ہیں 😂	1.0
سنا ہے بڑی محفلیں سجا رہے ہو ہم سے بچھڑنے کے بعد۔۔۔🔥😢 لگتا ہے کوئی ہم سے بھی زیادہ برباد ہونے والا ہے 😁😁😁😁😁😁	1.0
حلوہ ہمارا بریانی ہماری لائٹیں ہماری جلتی تمہاری😁	1.0
 پولیس چھٹی مانگ رہی ہے یہ نوبت مارشل لاء میں بھی نہیں ائی تھی 😷 😷 😷 😷 😷	1.0
🍁🍁اس جگہ رہنا ہی کیوں ان شہریوں کے درمیاں وقت سارا جس جگہ بے جا مروّت میں کٹے🍁	0.0
ڈوبے تو اصّل میں لفافے اور خونی لبرل ہیں ۔ جو روز جھوٹ بولتے ہیں اور روز ذلیل ہو کر سوتے ہیں ۔ لگتا ہے ان کو ذلیل ہونے کی عادت سی ہو گئی ہے 😂	1.0
نزلہ زکام 😂😂🙊	0.0
دوسروں کو سچ کی تبلیغ سے پہلے اس پر خود تھوڑا سا عمل کریں ورنہ بھاشن آپنے پاس رکھیں ہر وقت نیازی ڈکیت کی وکالت،اور سراج الحق کو سچ کی تبلیغ 🙏	1.0
ختم ہوا تجھے پانے کا جنون ... '' اِنَّا لِلّٰہِ وَاِنَّآ اِلَیْہِ رَاجِعُوْنَ `` 💔	0.0
خواجہ آصف کیسے جیتے ہیں وہ تو 2013 میں ہی پتہ چل گیا تھا اور 2018 میں کیسے جیتا وہ کل ہی اس خاجے کی ہم نیوز پہ عادل شاہزیب کے ساتھ انٹرویو دیکھو خود کہہ رہا ہے کہ میں نے آرمی چیف کو میسجز کیے کہ مین ہار رہا ھوں مجھے جیتواؤ😊	1.0
ہاہاہاہا تنظیم سازی سے ڈر نہیں لگتا صاحب ہڈیاں ٹوٹنے سے لگتا ہے😂	1.0
ہاے جانی 😐😂	0.0
خرید لو جب کوئی اچھی لگے اسکو گفٹ کردینا پھول کیساتھ 😂😝	1.0
جیسے سکون کا منبہ قبر ہے، اسی طرح جنت کے میووں میں راحت ہے۔ آٹا دال چاول چینی وغیرہ انتہائی لذیذ ہونگی، انڈے کا حجم اتنا ہوگا کہ آدھا انڈہ خاندان بھر کیلئے کافی ہوگا، اسلئے دنیاوی انڈوں چینی دال آٹے اور انکی قیمتوں کو لیکر گھبرانا نہیں ہے 🤷🏻‍♂️ Pakistan Inflation	0.0
بابا جی فرماتے ہیں تعلیم ہر کسی کا حق ہے زیادہ پڑھ کے دوسروں کا حق نہ ماریں😜😝	1.0
کوئ نئ علی ع جیا کوئ نئ ❤️❤️❤️	1.0
جی ہاں یہ مشن impossible ہے اگر اتنا آسان نہیں ہوتا تو بابا جی اسکا حل پوچھا تو بابا جی بولے، پتر اسے چکر اچ تے میں بابا جی بنڑ گیا آں 😂	1.0
سنا ہے آرمی چیف صاحب نے ووٹ چوری کا نوٹس لے بہت خوب 🌷🌷	1.0
نہیں جی ساڈے نال وی چل رہیا اے😢	1.0
او ہیلو ٹھرکی بھائی ہم آپکی مہندی کرنے نہیں آئے ہیں یہاں😂	0.0
"@WaqasZafar11 @Shoaib_Jatt
سے پوری دنیا پر تنقید کروا لو. اپنے کیا ورک ethics ہیں. انکی مثال یہ پوسٹ ہے. حد ہوتی ہے ویسے"	0.0
.ٹکٹکی باندھ کے مَیں دیکھ رہی ہُوں جِس کو 🔥 یہ بھی ہو سکتا ہے، وہ سامنے بیٹھا ہی نہ ہو 🔥💚💙	1.0
میں دوکان دار سے مجھے ایسا صابن دو جو کم گھسے اور نہانے کے بعد چہرے پر لالی لائے۔ دوکاندار نوکر سے -🙂 بھائ کو ایک اینت کا ٹکڑا دیدو۔ 😜🤣😆🤣😜🤣😜😆 😴😴	1.0
میریم نواز میں بھی ایک کیڑا ہے خیر ایسا کہنا تو مریم کی توہین ہو گی کیونکہ وہ لین لارڈ نانی ہے اس نے تو پوری فیملی آڈاپٹ کر رکھی ہو گی 😂	1.0
 ہائے وہ اک شخص کہ جس کی خوبئ گفتار سے ... عشق اردو سے ہوا اور شاعری اچھی لگی.. 🙈 اردو_زبان	0.0
مہنگائی بنیادی وجہ کرپشن ہے ، آٹا ، چینی ، ادویات سمیت مختلف اشیاء پر جس بڑے پیمانے پر دھاڑیاں لگائی جارہی ہیں اسکی مثال نہیں ملتی ، ایسی “ نیک ” حکومت کی جانب سے نجکاری کے نام پر سرکاری ادارے بیچنے کا تصور ہی خوفناک ہے لگتا ہے تو یہی ہے کہ ساری زندگی لوٹ مارنے میں اپوزیشن ہی کر رہی ہے 😇	0.0
